0,0,"{'elk': 0.25, 'chicken': 0.0, 'robin': 0.0, 'starling': 0.0, 'fox': 0.25, 'partridge': 0.0, 'hamster': 0.25, 'buffalo': 0.25, 'resurrected_items_p': 0}",[],0
0,1,"{'elk': 0.2273, 'robin': 0.0, 'starling': 0.0, 'fox': 0.2273, 'partridge': 0.0, 'hamster': 0.2273, 'buffalo': 0.2273, 'resurrected_items_p': 0.0909}",['chicken'],0.0909
0,2,"{'elk': 0.2439, 'chicken': 0.0976, 'robin': 0.0, 'starling': 0.0, 'fox': 0.2439, 'partridge': 0.0, 'hamster': 0.1707, 'buffalo': 0.2439, 'resurrected_items_p': 0}",[],0
0,3,"{'elk': 0.1071, 'chicken': 0.0714, 'robin': 0.0, 'fox': 0.3571, 'partridge': 0.0, 'hamster': 0.3571, 'buffalo': 0.0357, 'resurrected_items_p': 0.0714}",['starling'],0.0714
0,4,"{'elk': 0.3226, 'chicken': 0.0323, 'robin': 0.0, 'starling': 0.0, 'fox': 0.3226, 'partridge': 0.0, 'hamster': 0.2903, 'buffalo': 0.0323, 'resurrected_items_p': 0}",[],0
0,5,"{'elk': 0.0, 'chicken': 0.0, 'robin': 0.0, 'starling': 0.0, 'fox': 1.0, 'partridge': 0.0, 'hamster': 0.0, 'buffalo': 0.0, 'resurrected_items_p': 0}",[],0
1,0,"{'budgie': 0.125, 'zebra': 0.125, 'deer': 0.125, 'penguin': 0.125, 'pelican': 0.125, 'sheep': 0.125, 'fawn': 0.125, 'ostrich': 0.125, 'resurrected_items_p': 0}",[],0
1,1,"{'budgie': 0.0541, 'zebra': 0.1351, 'deer': 0.1351, 'penguin': 0.1351, 'pelican': 0.1351, 'sheep': 0.1351, 'fawn': 0.1351, 'ostrich': 0.1351, 'resurrected_items_p': 0}",[],0
1,2,"{'budgie': 0.0333, 'zebra': 0.1667, 'deer': 0.1667, 'penguin': 0.1, 'pelican': 0.05, 'sheep': 0.1667, 'fawn': 0.1667, 'ostrich': 0.15, 'resurrected_items_p': 0}",[],0
1,3,"{'budgie': 0.0, 'zebra': 0.0, 'deer': 0.5, 'penguin': 0.0, 'pelican': 0.0, 'sheep': 0.0, 'fawn': 0.5, 'ostrich': 0.0, 'resurrected_items_p': 0}",[],0
2,0,"{'pelican': 0.0, 'bear': 0.25, 'zebra': 0.25, 'walrus': 0.25, 'vulture': 0.0, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.25, 'resurrected_items_p': 0}",[],0
2,1,"{'bear': 0.2222, 'zebra': 0.2222, 'walrus': 0.2222, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.2222, 'resurrected_items_p': 0.1111}","['pelican', 'vulture']",0.1111
2,2,"{'pelican': 0.0, 'bear': 0.2174, 'zebra': 0.2174, 'walrus': 0.2174, 'vulture': 0.1304, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.2174, 'resurrected_items_p': 0}",[],0
2,3,"{'pelican': 0.0, 'bear': 0.2727, 'zebra': 0.2424, 'walrus': 0.0303, 'vulture': 0.1515, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.303, 'resurrected_items_p': 0}",[],0
2,4,"{'pelican': 0.0, 'bear': 0.36, 'zebra': 0.12, 'walrus': 0.08, 'vulture': 0.36, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.08, 'resurrected_items_p': 0}",[],0
2,5,"{'pelican': 0.0, 'bear': 0.5882, 'zebra': 0.0588, 'walrus': 0.0, 'vulture': 0.1176, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.2353, 'resurrected_items_p': 0}",[],0
2,6,"{'pelican': 0.0, 'bear': 0.0, 'zebra': 0.125, 'vulture': 0.5, 'chickadee': 0.0, 'otter': 0.1875, 'resurrected_items_p': 0.1875}","['walrus', 'finch']",0.1875
2,7,"{'pelican': 0.0, 'bear': 0.0, 'zebra': 0.0, 'walrus': 0.0588, 'vulture': 0.4118, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.5294, 'resurrected_items_p': 0}",[],0
2,8,"{'pelican': 0.0, 'zebra': 0.0, 'walrus': 0.0, 'vulture': 0.5, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.3125, 'resurrected_items_p': 0.1875}",['bear'],0.1875
2,9,"{'pelican': 0.0, 'bear': 0.2, 'walrus': 0.0, 'vulture': 0.0, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.6, 'resurrected_items_p': 0.2}",['zebra'],0.2
2,10,"{'pelican': 0.0, 'bear': 0.0909, 'zebra': 0.9091, 'walrus': 0.0, 'vulture': 0.0, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.0, 'resurrected_items_p': 0}",[],0
3,0,"{'peacock': 0.25, 'platypus': 0.0, 'budgie': 0.25, 'pig': 0.0, 'turkey': 0.25, 'beaver': 0.0, 'deer': 0.0, 'rooster': 0.25, 'resurrected_items_p': 0}",[],0
3,1,"{'peacock': 0.0, 'budgie': 0.303, 'pig': 0.0, 'turkey': 0.303, 'beaver': 0.0, 'deer': 0.0, 'rooster': 0.303, 'resurrected_items_p': 0.0909}",['platypus'],0.0909
3,2,"{'platypus': 0.025, 'budgie': 0.2, 'pig': 0.0, 'turkey': 0.25, 'deer': 0.0, 'rooster': 0.25, 'resurrected_items_p': 0.275}","['peacock', 'beaver']",0.275
3,3,"{'peacock': 0.0, 'platypus': 0.0, 'budgie': 0.0, 'pig': 0.0, 'turkey': 0.1667, 'beaver': 0.0, 'deer': 0.0, 'rooster': 0.8333, 'resurrected_items_p': 0}",[],0
4,0,"{'falcon': 0.25, 'eagle': 0.25, 'fawn': 0.0, 'owl': 0.25, 'platypus': 0.0, 'beaver': 0.0, 'pigeon': 0.25, 'chimp': 0.0, 'resurrected_items_p': 0}",[],0
4,1,"{'falcon': 0.2703, 'eagle': 0.2703, 'fawn': 0.0, 'owl': 0.2703, 'platypus': 0.0, 'beaver': 0.0, 'pigeon': 0.1892, 'chimp': 0.0, 'resurrected_items_p': 0}",[],0
4,2,"{'falcon': 0.3125, 'eagle': 0.125, 'owl': 0.3125, 'platypus': 0.0, 'pigeon': 0.1875, 'chimp': 0.0, 'resurrected_items_p': 0.0624}","['fawn', 'beaver']",0.0624
4,3,"{'falcon': 0.2703, 'eagle': 0.2432, 'fawn': 0.0, 'owl': 0.2703, 'platypus': 0.0, 'beaver': 0.0, 'pigeon': 0.1892, 'resurrected_items_p': 0.027}",['chimp'],0.027
4,4,"{'falcon': 0.05, 'eagle': 0.2, 'fawn': 0.0, 'owl': 0.5, 'platypus': 0.0, 'beaver': 0.0, 'pigeon': 0.2, 'chimp': 0.05, 'resurrected_items_p': 0}",[],0
5,0,"{'fawn': 0.0, 'hamster': 0.0, 'falcon': 0.25, 'cheetah': 0.0, 'peacock': 0.25, 'owl': 0.25, 'parakeet': 0.25, 'giraffe': 0.0, 'resurrected_items_p': 0}",[],0
5,1,"{'hamster': 0.0, 'falcon': 0.2778, 'cheetah': 0.0, 'peacock': 0.2778, 'owl': 0.2778, 'parakeet': 0.1111, 'giraffe': 0.0, 'resurrected_items_p': 0.0556}",['fawn'],0.0556
5,2,"{'fawn': 0.0, 'hamster': 0.0, 'falcon': 0.25, 'peacock': 0.25, 'owl': 0.225, 'parakeet': 0.225, 'giraffe': 0.0, 'resurrected_items_p': 0.05}",['cheetah'],0.05
5,3,"{'fawn': 0.0, 'hamster': 0.0, 'falcon': 0.5882, 'cheetah': 0.0, 'peacock': 0.1176, 'owl': 0.1765, 'parakeet': 0.1176, 'giraffe': 0.0, 'resurrected_items_p': 0}",[],0
6,0,"{'chipmunk': 0.25, 'leotards': 0.0, 'mittens': 0.0, 'bear': 0.25, 'hamster': 0.25, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.25, 'resurrected_items_p': 0}",[],0
6,1,"{'chipmunk': 0.5, 'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 0.5, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0}",[],0
6,2,"{'chipmunk': 0.0, 'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 1.0, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0}",[],0
6,3,"{'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 0.5556, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0.4444}",['chipmunk'],0.4444
6,4,"{'chipmunk': 0.4737, 'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 0.5263, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0}",[],0
6,5,"{'chipmunk': 0.4167, 'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 0.5833, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0}",[],0
6,6,"{'chipmunk': 0.1333, 'leotards': 0.0, 'bear': 0.0, 'hamster': 0.6, 'boots': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0.2667}","['mittens', 'gown']",0.2667
6,7,"{'chipmunk': 0.0, 'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 1.0, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0}",[],0
6,8,"{'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 0.9, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0.1}",['chipmunk'],0.1
6,9,"{'chipmunk': 0.0, 'leotards': 0.0, 'bear': 0.0, 'hamster': 0.8571, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0.1429}",['mittens'],0.1429
6,10,"{'chipmunk': 0.0, 'leotards': 0.0, 'mittens': 0.0, 'bear': 0.0, 'hamster': 1.0, 'boots': 0.0, 'gown': 0.0, 'zebra': 0.0, 'resurrected_items_p': 0}",[],0
7,0,"{'dolphin': 0.25, 'trousers': 0.0, 'shoes': 0.0, 'cougar': 0.25, 'beaver': 0.25, 'bra': 0.0, 'ox': 0.25, 'pants': 0.0, 'resurrected_items_p': 0}",[],0
7,1,"{'dolphin': 0.2286, 'trousers': 0.0, 'shoes': 0.0, 'cougar': 0.2857, 'beaver': 0.2, 'bra': 0.0, 'ox': 0.2857, 'pants': 0.0, 'resurrected_items_p': 0}",[],0
7,2,"{'dolphin': 0.5, 'trousers': 0.0, 'shoes': 0.0, 'cougar': 0.0, 'beaver': 0.5, 'bra': 0.0, 'ox': 0.0, 'pants': 0.0, 'resurrected_items_p': 0}",[],0
