0,0,"{'elk': 0.25, 'chicken': 0.0, 'robin': 0.0, 'starling': 0.0, 'fox': 0.25, 'partridge': 0.0, 'hamster': 0.25, 'buffalo': 0.25, 'resurrected_items_p': 0}",[],0
0,1,"{'elk': 0.2083, 'robin': 0.0, 'starling': 0.0, 'fox': 0.2083, 'partridge': 0.0, 'hamster': 0.2083, 'buffalo': 0.2083, 'resurrected_items_p': 0.1667}",['chicken'],0.1667
0,2,"{'elk': 0.2381, 'chicken': 0.0952, 'robin': 0.0, 'starling': 0.0, 'fox': 0.2381, 'partridge': 0.0, 'hamster': 0.1905, 'buffalo': 0.2381, 'resurrected_items_p': 0}",[],0
0,3,"{'elk': 0.1111, 'chicken': 0.1111, 'robin': 0.0, 'fox': 0.2778, 'hamster': 0.2778, 'buffalo': 0.0, 'resurrected_items_p': 0.2223}","['starling', 'partridge']",0.2223
0,4,"{'elk': 0.3125, 'chicken': 0.0, 'robin': 0.0, 'starling': 0.0, 'fox': 0.3125, 'partridge': 0.0, 'hamster': 0.25, 'resurrected_items_p': 0.125}",['buffalo'],0.125
0,5,"{'elk': 0.1667, 'chicken': 0.0, 'robin': 0.0, 'starling': 0.0, 'fox': 0.8333, 'partridge': 0.0, 'hamster': 0.0, 'buffalo': 0.0, 'resurrected_items_p': 0}",[],0
1,0,"{'budgie': 0.125, 'zebra': 0.125, 'deer': 0.125, 'penguin': 0.125, 'pelican': 0.125, 'sheep': 0.125, 'fawn': 0.125, 'ostrich': 0.125, 'resurrected_items_p': 0}",[],0
1,1,"{'budgie': 0.0541, 'zebra': 0.1351, 'deer': 0.1351, 'penguin': 0.1351, 'pelican': 0.1351, 'sheep': 0.1351, 'fawn': 0.1351, 'ostrich': 0.1351, 'resurrected_items_p': 0}",[],0
1,2,"{'budgie': 0.0, 'zebra': 0.1562, 'deer': 0.1562, 'penguin': 0.125, 'pelican': 0.0937, 'sheep': 0.1562, 'fawn': 0.1562, 'ostrich': 0.1562, 'resurrected_items_p': 0}",[],0
1,3,"{'budgie': 0.0, 'zebra': 0.0, 'deer': 0.4167, 'penguin': 0.0833, 'pelican': 0.0, 'sheep': 0.0833, 'fawn': 0.4167, 'ostrich': 0.0, 'resurrected_items_p': 0}",[],0
2,0,"{'pelican': 0.0, 'bear': 0.25, 'zebra': 0.25, 'walrus': 0.25, 'vulture': 0.0, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.25, 'resurrected_items_p': 0}",[],0
2,1,"{'bear': 0.2174, 'zebra': 0.2174, 'walrus': 0.2174, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.2174, 'resurrected_items_p': 0.1305}","['pelican', 'vulture']",0.1305
2,2,"{'pelican': 0.0, 'bear': 0.2381, 'zebra': 0.2381, 'walrus': 0.2381, 'vulture': 0.0476, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.2381, 'resurrected_items_p': 0}",[],0
2,3,"{'pelican': 0.0, 'bear': 0.2778, 'zebra': 0.2778, 'walrus': 0.0, 'vulture': 0.1667, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.2778, 'resurrected_items_p': 0}",[],0
2,4,"{'pelican': 0.0, 'bear': 0.3571, 'zebra': 0.2143, 'vulture': 0.3571, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.0, 'resurrected_items_p': 0.0714}",['walrus'],0.0714
2,5,"{'pelican': 0.0, 'bear': 0.5714, 'zebra': 0.0, 'walrus': 0.0, 'vulture': 0.2857, 'chickadee': 0.0, 'finch': 0.0, 'resurrected_items_p': 0.1429}",['otter'],0.1429
2,6,"{'pelican': 0.0, 'bear': 0.0, 'vulture': 0.25, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.25, 'resurrected_items_p': 0.5}","['zebra', 'walrus']",0.5
2,7,"{'pelican': 0.0, 'bear': 0.0, 'zebra': 0.0, 'walrus': 0.0, 'vulture': 0.375, 'chickadee': 0.0, 'finch': 0.0, 'otter': 0.625, 'resurrected_items_p': 0}",[],0
